,content,data,like,place,tags
532,"적당히 시원한 바람, 생각보다 따뜻한 바닷물 그리고 한가하고 고요한 분위기❤ 삼박자가 딱 맞아떨어진 곳🏖 #충남 #태안 #밧개해수욕장#여행 #나들이 #충남여행 #태안여행 #서해바다 #해수욕장 #바다 #가족여행 #가족나들이 #아이와여행 #아이와가볼만한곳 #키즈존 #모래놀이 #육아맘 #육아정보 #육아일기 #여행스타그램 #바다스타그램 #여행지추천 #온리언니 #김온리 #원앤온리",2021-06-12,0,,"['#충남', '#태안', '#밧개해수욕장', '#여행', '#나들이', '#충남여행', '#태안여행', '#서해바다', '#해수욕장', '#바다', '#가족여행', '#가족나들이', '#아이와여행', '#아이와가볼만한곳', '#키즈존', '#모래놀이', '#육아맘', '#육아정보', '#육아일기', '#여행스타그램', '#바다스타그램', '#여행지추천', '#온리언니', '#김온리', '#원앤온리']"
533,"0316호 공유서재, 맘씨 따뜻한 럭키쏭컴퍼니 사장님 좋은 사진 감사합니다 💛 @luckyssong_ #공간이유",2021-06-12,0,"Cheonan, Korea",['#공간이유']
534,τнänκ чöü 🖤,2021-06-12,0,페이드인,[]
535,"벌 세상,,🐝🐝",2021-06-12,0,아그로랜드 태신목장,[]
536,기대하고 왔는데... 다신 안올거야😊#엔학고레,2021-06-12,0,엔학고레,['#엔학고레']
537,"행복한 시간,하늘색이 계속 바뀌는데 너무 예뻤다와 보고싶었는데 드디어 왔다  ᥫ᭡",2021-06-12,0,페이드인,[]
538,"내가 사랑한 풍경 vol.3 | 오랜 기다림 끝에-카메라는 단순히 순간을 기록하는 기계장치처럼 보이지만 그 기록은 순간을 사실 그 자체로만 동결한 것은 아니다. 사진은 사건과 인물을 현실에서 분리하여 독립적으로 만들 뿐만 아니라 사진가의 태도와 의지 또한 투영된다. 그중 몇몇 사진은 그 속에 담긴 이야기를 대변하는 시대의 아이콘이 되기도 하고, 유명한 제목이 덧 붙여지기도 한다. 우연으로 얻어진 것 같은 이런 영광의 실상은 오랜 시간 동안 외로운 기다림 끝에 얻은 결과물인 경우가 대부분이다.-글 라이프 사진전•더 라스트 프린트사진 @__archivian -#천안 #북면 #위례벚꽃 #몰입하기",2021-06-12,0,천안 북면 벚꽃길,"['#천안', '#북면', '#위례벚꽃', '#몰입하기']"
539,🏠니가 사는 그 집~~,2021-06-12,0,동민목장,[]
540,이번주도 방문해주신 분들 감사드립니다.더 열심히 준비해서 다음주 월요일에 다시 뵙겠습니다🙇🙇,2021-06-12,0,"Boryeong, Chungcheongnam-do",[]
541,우유창고에 뽀빠이올리브 출격😎#충남여행 #보령 #당일치기 #우유창고 #커플룩 #날씨가 #초록초록해🌱 #🌳,2021-06-12,0,,"['#충남여행', '#보령', '#당일치기', '#우유창고', '#커플룩', '#날씨가', '#초록초록해🌱', '#🌳']"
542,너무 신나게 놀았나 셋다 팔 다리 얼굴 다 타버리기 ^^ ;너무 따가워어.. ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀#오빠파라솔사줘#오빠다리에화상같아,2021-06-12,0,,"['#오빠파라솔사줘', '#오빠다리에화상같아']"
543,"#여행아빠 환갑기념 식사아빠 선물은 #아이패드📱#테라베오 #즉흥여행#성흥산성 #가림성너무 예쁜 엄마아빠그리고,#at267 #궁남지At267 팥빙수 맛👍🏻",2021-06-12,0,성흥산성 사랑나무,"['#여행아빠', '#아이패드📱', '#테라베오', '#즉흥여행', '#성흥산성', '#가림성너무', '#at267', '#궁남지At267']"
544,.,2021-06-12,0,충남 공주시,[]
545,작년에 못봐서 올해엔 꼭 보고싶었던 곳💙,2021-06-12,0,아그로랜드 태신목장,[]
546,너+나=우리 ❤️이것은 나중을 위한 복선 … 😉#럽스타그램 #연애중,2021-06-12,0,,"['#럽스타그램', '#연애중']"
547,#니닝부부예쁜곳이 너무 많아서모아서 좀 올릴게용🙈,2021-06-12,0,충남 당진,['#니닝부부예쁜곳이']
548,맛있는녀석들 찐팬 남편이 고른 저녁메뉴.#맛있는녀석들 #내당한우 #육회 #맛집인정 #맛스타그램 #한우맛집 #충남여행 #홍성맛집,2021-06-12,0,내당한우,"['#맛있는녀석들', '#내당한우', '#육회', '#맛집인정', '#맛스타그램', '#한우맛집', '#충남여행', '#홍성맛집']"
549,곤듀놀이💜,2021-06-12,0,,[]
550,안녕하세요~ 온센 서산점입니다~🍤 이번주부터 배달 시작했습니다~🛵매장 구성과는 좀 다를수 있지만~ 바삭함은 변치 않습니다~👍집에서도 이제 바삭하고 맛있는 텐동이 생각날때  온센 서산점~🌟🌟,2021-06-12,0,서산중앙호수공원,[]
551,"#충남여행지계곡도 있고 수영장도 있고백숙, 닭볶음탕, 바베큐 다 가능#충남계곡 #서산계곡 #계곡추천 #계곡여행#충남여행 #여행지추천 #여행스타그램#가족과함께 #이웃사촌과함께 #부부동반#가족스타그램 #네가족 #두아들 #쥐띠부부#6월 #날씨맑음 #덕산숯가마찜질방",2021-06-12,0,,"['#충남여행지계곡도', '#충남계곡', '#서산계곡', '#계곡추천', '#계곡여행', '#충남여행', '#여행지추천', '#여행스타그램', '#가족과함께', '#이웃사촌과함께', '#부부동반', '#가족스타그램', '#네가족', '#두아들', '#쥐띠부부', '#6월', '#날씨맑음', '#덕산숯가마찜질방']"
552,"..우연히 검색하다 얻어걸린 핫플🤗아이들은 수영장, 계곡에서 물놀이어른들은 나무그늘 아래 평상에서 백숙, 닭볶음탕 흡입🍴.숙소도 있어서 가족여행 와도 좋을듯💕..#충남여행 #덕산계곡 #서산계곡 #용현계곡#서산서울가든 #이슬펜션 #주말여행",2021-06-12,0,덕산면,"['#충남여행', '#덕산계곡', '#서산계곡', '#용현계곡', '#서산서울가든', '#이슬펜션', '#주말여행']"
553,겨울에 왔을때보다 모든 것이 활기차네⛺️,2021-06-12,0,태안,[]
554,[인생샷 핫템]내포보부상촌에서 가족과 함께 인생샷을 남기세요.이렇게 찍어도. 저렇게 찍어도.하늘에 대고 찍어도. 땅에 대고 찍어도 사진이 잘나오는 신비의 하트 뻥튀기!#라스토아 #하트뻥튀기 #내포보부상촌 #충남가볼만한곳 #예산가볼만한곳 #충남여행 #하트뻥튀기는목공방에서 #왜목공방에서뻥튀기를파는거야 #사장님우리잡화점인가요,2021-06-12,0,내포보부상촌,"['#라스토아', '#하트뻥튀기', '#내포보부상촌', '#충남가볼만한곳', '#예산가볼만한곳', '#충남여행', '#하트뻥튀기는목공방에서', '#왜목공방에서뻥튀기를파는거야', '#사장님우리잡화점인가요']"
555,다시찾은 아그로랜드🌳#태신목장 #아그로랜드태신목장 #충남여행 #당진여행 #당진 #예산 #일상 #나들이 #서울근교나들이 #산책 #목장 #수레국화,2021-06-12,0,아그로랜드 태신목장,"['#태신목장', '#아그로랜드태신목장', '#충남여행', '#당진여행', '#당진', '#예산', '#일상', '#나들이', '#서울근교나들이', '#산책', '#목장', '#수레국화']"
556,"#여기가서산포토존#여기가포토존 #hereisphotozone⁠첫 줄에 #여기가포토존 해시태그 + @hereis_photozone 계정 태그 해주세요!여기가포토존 공식 인스타그램/페이지에서 소개해드립니다!_#스냅사진문의 : @hereisphotozone_snap⁠_#예쁜곳을찾는즐거움⁠#hereisphotozone ⁠포토존 공유자 @sanxoyeon여기가 포토존 @hereis_photozone⁠사진속 포토존 #팔봉산_📍 충청남도 서산시 팔봉면 금학리Geumhak-ri, Palbong-myeon, Seosan-si, Chungcheongnam-do🅴🆅🅴🅽🆃여기가포토존 이벤트🌟여드름 안 나는 고오급 마스크 증정🌟1. 포토존 사진과 함께 #여기가포토존 해시태그 사용해서 게시물 업로드!2. @hereis_photozone 계정을 게시물에 태그!3. @hereis_photozone 공식 계정에 소개가 되면 마스크를 드립니다 :)_#여포존 #hereisphotozone #충남명소 #서산여행 #서산추억여행 #서산 #충남여행 #Seosan #korea #koreatrip #koreatravel #Seosantravel #koreabyme _홍천강과 마을뷰가 정말 예뻤던 팔봉산 ⛰뷰가 있어야 등산할 때 좀 힘이 나잖아요!!😄✊✊그래서 등산 다녀오면 #다시가고싶은산 과 #다신안갈산 이 나눠지는데전 보통 다신안갈산목록에1.경치없고 2.흙산인데 3.오르막길만 있는 산들을 넣어여..ㅋㅋㅋㅋ ex. 연인산.. 소요산... 예빈산... 😅물론 팔봉산은 다시가고싶은산😄⛰✍️",2021-06-12,0,팔봉산 (八峯山),"['#여기가서산포토존', '#여기가포토존', '#hereisphotozone\u2060첫', '#여기가포토존', '#스냅사진문의', '#예쁜곳을찾는즐거움\u2060', '#hereisphotozone', '#팔봉산_📍', '#여기가포토존', '#여포존', '#hereisphotozone', '#충남명소', '#서산여행', '#서산추억여행', '#서산', '#충남여행', '#Seosan', '#korea', '#koreatrip', '#koreatravel', '#Seosantravel', '#koreabyme', '#다시가고싶은산', '#다신안갈산']"
557,"드뎌 ""꿈볶이"" 출시😍😍꿈볶이에 옵션 (치즈+라면사리)버전이이에용양도 맛도~ 다 챙기려 노력했음다ㅎㅎ고민 참 많이하고 출시했는데 생각보다 좋은 반응에 감사할따름이에여🙏🙏💕...#서산꿈카페 #꿈볶이 #신메뉴출시",2021-06-12,0,,"['#서산꿈카페', '#꿈볶이', '#신메뉴출시']"
558,내가 좋아하는 사진 vs 지원이가 좋아하는 사진,2021-06-12,0,아그로랜드 태신목장,[]
559,#갈산재 #한옥민박 #국내여행 #충청도서산 #서산민박 #서산한옥민박 #한옥 #한옥집 #서산갈산재 #충남서산갈산재 #서산한옥체험갈산재 #충남여행 #충남민박 #충남서산민박 #충남서산한옥민박 #여행 #한옥민박펜션 #펜션 #국내펜션 #충청남도 #서산시 #서산민박 #충남서산갈산재 #갈산재한옥 #한옥갈산재 #충남서산숙박 #서산숙박 #숙박,2021-06-12,0,,"['#갈산재', '#한옥민박', '#국내여행', '#충청도서산', '#서산민박', '#서산한옥민박', '#한옥', '#한옥집', '#서산갈산재', '#충남서산갈산재', '#서산한옥체험갈산재', '#충남여행', '#충남민박', '#충남서산민박', '#충남서산한옥민박', '#여행', '#한옥민박펜션', '#펜션', '#국내펜션', '#충청남도', '#서산시', '#서산민박', '#충남서산갈산재', '#갈산재한옥', '#한옥갈산재', '#충남서산숙박', '#서산숙박', '#숙박']"
560,"크로플맛집에 핲며들다,, 💛🧡",2021-06-12,0,,[]
561,"🧡보령, 6.11,12,13포토존👣#보령카페 #충남카페 #포토존",2021-06-12,0,갱스커피,"['#보령카페', '#충남카페', '#포토존']"
562,자연인🏕,2021-06-12,0,,[]
563,"CAFE OE7 (오이칠).카라멜라이징 처리로 구워 바삭하고 쫄깃한 식감인 오이칠 플레인 크로플! 주문하시면 바로 구워드려요💛.OE7 (오이칠) 스콘 라인업😋🥚플레인스콘🍪초코칩스콘🍋레몬스콘🥮로투스스콘🧄마늘버터스콘🌿민트초코스콘🌱녹차초코스콘🍩오레오스콘🍫더블초코스콘OE7(오이칠) 크로플 라인업😋🥐플레인 크로플🍨아이스크림 크로플🍫오레오 크로플🥮로투스 크로플⭐️반반 크로플(아이스크림+오레오,로투스 택 1)스콘은 선물포장, 예약, 스마트스토어 주문 가능하십니다💛#당진 #당진카페 #당진맛집",2021-06-12,0,Dangjin,"['#당진', '#당진카페', '#당진맛집']"
564,복잡한 일상에서 벗어나 편안하고 여유있는 휴식을 누릴 수 있도록 외부에서 내부시설까지 모두 고객 우선주의 정신으로 건축한 #이글스파크펜션 #풀빌라펜션[예약] 010-6624-7247.#대천펜션 #보령펜션 #대천해수욕장펜션 #충남펜션 #보령스파펜션 #대천여행 #보령여행 #보령머드축제 #충남여행 #풀빌라펜션 #펜션추천 #맞팔 #선팔 #좋반 #맞팔환영 #맞팔선팔 #첫줄반사 #좋반테러 #좋아요반사 #좋아요테러 #첫줄,2021-06-12,0,,"['#이글스파크펜션', '#풀빌라펜션[예약]', '#대천펜션', '#보령펜션', '#대천해수욕장펜션', '#충남펜션', '#보령스파펜션', '#대천여행', '#보령여행', '#보령머드축제', '#충남여행', '#풀빌라펜션', '#펜션추천', '#맞팔', '#선팔', '#좋반', '#맞팔환영', '#맞팔선팔', '#첫줄반사', '#좋반테러', '#좋아요반사', '#좋아요테러', '#첫줄']"
565,🧡보령 6.11.12.13.파랑파랑 초록초록 🌿🌿#캠핑가려고했는데비소식 #비안옴🤦‍♀️#보령 #청보리밭 #보령청보리밭 #보령여행,2021-06-12,0,"Boryeong, Chungcheongnam-do","['#캠핑가려고했는데비소식', '#비안옴🤦\u200d♀️', '#보령', '#청보리밭', '#보령청보리밭', '#보령여행']"
566,"역시 모래놀이는 바다지 🕶⠀ ⠀ ⠀ ⠀ 아침부터 저 세상 텐션에 신나서는 모래놀이 , 바다 물놀이까지 엄청 잘놀다 벌써 하루 끝 ! 또 오자구 쫑알대다가 집가는길 기절 ,🤍⠀ ⠀ ⠀ ⠀ ⠀⠀ ⠀ ⠀ ⠀#주말일상",2021-06-12,0,,['#주말일상']
567,#갈산재 #충청남도서산 #충남서산민박집 #민박 #민박집갈산재 #한옥민박집 #충남서산한옥 #한옥 #한옥민박 #충남서산한옥체험 #서산한옥체험갈산재 #갈산재민박집 #갈산재펜션 #국내여행 #국내민박집 #한옥민박추천 #충남여행 #충남숙박 #숙박 #서산시 #서산시민박집 #서산시한옥민박 #충청도 #충청도민박집 #충청도한옥 #충청도한옥집 #충청도여행 #,2021-06-12,,,"['#갈산재', '#충청남도서산', '#충남서산민박집', '#민박', '#민박집갈산재', '#한옥민박집', '#충남서산한옥', '#한옥', '#한옥민박', '#충남서산한옥체험', '#서산한옥체험갈산재', '#갈산재민박집', '#갈산재펜션', '#국내여행', '#국내민박집', '#한옥민박추천', '#충남여행', '#충남숙박', '#숙박', '#서산시', '#서산시민박집', '#서산시한옥민박', '#충청도', '#충청도민박집', '#충청도한옥', '#충청도한옥집', '#충청도여행']"
568,"-수강생님이 보내주신사진이에요ෆ:오늘은 쇼룸에 사람이많이 붐벼서정신이 없었네요,,방문해 주셔서 감사해요🙏🏻오늘 쇼룸은 7시까지열려있어요:):구매 및 문의는인스타그램 DM 또는카카오채널 릴리아를 이용해주세요ෆ",2021-06-12,0,,[]
569,"⠀⠀오늘 픽업 도와드린 홀케이크제주 유기농 말차가 들어간 갸또에요 .⠀이틀 정도 여유두고 주문 주시면정성껏 , 맛있게 그리고 건강하게저희 부부가 만들어 드리고 있어요 .⠀이번 말차갸또에는 마당에서 키운마트리카리아 꽃과 자스민 잎을 올려푸르른 느낌을 내보았어요 .⠀⠀#여기서행복할것#레터링은안되지만#손편지써드릴게요⠀",2021-06-12,0,"여기서, 행복할 것","['#여기서행복할것', '#레터링은안되지만', '#손편지써드릴게요⠀']"
570,짐싸들고 사서고생🤣이번주는 새벽출근이라 네시출근에새로운 사업준비로 몸도 정신도 힘들텐데아빠 역할도 열심히하느라 기특하고 고마운 울어빠❤️#극한직업아빠 #알러뷰,2021-06-12,0,,"['#극한직업아빠', '#알러뷰']"
571,같은 자리 ఌ,2021-06-12,0,,[]
572,"요즘 피드보면 계속 흰원피스만 입고 있눼,,?ㅋㅋㅋ누가보면 옷 하나로 계속 입는줄 알수도 ㅠㅅㅠ화이트룩 좋아하는 흰하영,,꽃놀이때도 흰원피스 못버려,,🤍",2021-06-12,0,한밭수목원,[]
573,가자 미래로!!!!!#다음생에도잘부탁해 #미래여행 #충남여행 #태안여행 #태안카페 #모켄뮤지엄카페,2021-06-12,0,모켄 리조트,"['#다음생에도잘부탁해', '#미래여행', '#충남여행', '#태안여행', '#태안카페', '#모켄뮤지엄카페']"
574,맛조개 캐고 먹는갑오징어 물회와바지락 비빔밥최고.#맛집인정 #늦게나와도괜찮아 #태안맛집 #충남여행 #바다횟집,2021-06-12,0,바다횟집,"['#맛집인정', '#늦게나와도괜찮아', '#태안맛집', '#충남여행', '#바다횟집']"
575,"to Drink with, @ʙᴇʙᴇʀ ᴀ ᴍᴏʀʀᴏ '마심'이 있는 공간 #베베르아모로 토요일 활짝 열려있어요✨✌🏻저희 카페 시그니처 커피 #히말라야핑크쏠트크림라떼 입니다!💗직접 만드는 맛있는 크림과 핑크쏠트의 만남!💗달콤하고 부드러운 맛에 짠 맛이 아주 환상조합이랍니다!😆#포장 #배달 까지 준비되어있으니 편히 찾아주세요💖*디저트 공지*- 아몬드 튀일이 품절되었어요 찾아주신 분들 너무 감사드립니다! 더 맛있게 준비해둘게요🥰- 쏠티드 캐러멜 치즈케이크는 !한 조각! 남았답니다!!",2021-06-12,0,,"['#베베르아모로', '#히말라야핑크쏠트크림라떼', '#포장', '#배달']"
576,딸기 티라미수마스카포네 크림치즈 가득가득,2021-06-12,0,,[]
577,"#카페금성동꽃과 나무가 가득한 한옥🌿🌸✔️ 디저트 라인업은 매일 인스타그램에 공지합니다✔️ 모든 디저트는 매장에서 직접 만들고 있습니다✔️ 전메뉴 포장 가능합니다🔸 주소: 공주시 정자방1길 31, 카페금성동🔸 영업시간: OPEN 12:00 - CLOSED 21:00 (화, 수 휴무)⠀_#공주카페 #한옥카페 #디저트카페",2021-06-12,0,카페금성동,"['#카페금성동꽃과', '#공주카페', '#한옥카페', '#디저트카페']"
578,#마곡사 갔다가 옥룡신짬뽕역시 이런 깨끗한 튀김 맛없을 수 없지끝까지 바삭바삭👍짬뽕은 예전만큼 맵진않아도 존맛.................#짬뽕맛집 #공주맛집 #충남맛집 #대전근교 #주말스타그램 #temple #travelgram #travelphotography #충남여행 #짬뽕 #면스타그램 #탕수육 #탕수육맛집 #짜장면 #짜장면맛집 #점심 #점심밥상 #온더테이블 #chinesefood #noodles #맛점 #맛스타그램 #먹스타그램 #자장면#rightplace_충남,2021-06-12,0,마곡사,"['#마곡사', '#짬뽕맛집', '#공주맛집', '#충남맛집', '#대전근교', '#주말스타그램', '#temple', '#travelgram', '#travelphotography', '#충남여행', '#짬뽕', '#면스타그램', '#탕수육', '#탕수육맛집', '#짜장면', '#짜장면맛집', '#점심', '#점심밥상', '#온더테이블', '#chinesefood', '#noodles', '#맛점', '#맛스타그램', '#먹스타그램', '#자장면', '#rightplace_충남']"
579,0316호 빈티지한 무드의 주방 🍳 소중한 사람과 소소한 음식을 드실 수 있도록 간단한 조미료와 식기류가 준비되어 있습니다 ☺️#공간이유,2021-06-12,0,"Cheonan, Korea",['#공간이유']
580,오늘은 드립커피와 잘어울리는 마들렌도 준비해 두었습니다♡,2021-06-12,0,충남 공주시,[]
581,일년을 기다려서 만난 여름 꽃💜,2021-06-12,0,,[]
582,⠀⠀오늘도 이만치 준비해놨어요 .주말 디저트는 소진이 빨라서 꼭 꼭미리 예약해주시면 드실 수 있어요 🤳🏻⠀오랜만에 무스 케이크도 준비했지요보틀케이크도 세 종류나 준비했구요오늘 날도 참 예뻐요 . 놀러오세요 !⠀⠀#여기서행복할것#부부가함께만들어요⠀⠀,2021-06-12,0,"여기서, 행복할 것","['#여기서행복할것', '#부부가함께만들어요⠀⠀']"
583,"‘관람차🎡’어렸을 때 관람차를 왜 타는지 이해가 가지 않았다. 신나는 것도 아니고 그냥 천천히 올라갔다 내려오는 것을. 그나마 놀이기구를 무서워하는 나에게는 괜찮은 기구였지만, 좋아하는 사람들에게는 별로일 거라는 생각이 들었었다. 하지만, 사진 속 관람차를 보고 그 생각들이 바뀌었다. 꼭 타지 않아도 특별하지 않은 마을에 관람차 하나로 특별해지고, 그로 인해 마을을 찾는 사람들, 주변 상권들. 이 모든 것들이 모두 관람차 덕분은 아니겠지만 나는 뭔가 그냥 그렇게 느껴졌다.🤔 이번에 충남 당진에 있는 삽교호 놀이동산을 다녀왔는데요. 그렇게 크게 볼거리는 많이 없었지만, 저 커다란 관람차 하나로 마을에 생기가 느껴지는 곳이었어요.☺️ 사실 이 사진은 저녁에 노을이 질 때 찍으면 더 이쁠 것 같았는데 약속이 있어서 얼른 찍고 후다닥 돌아왔던 기억이 있네요.🏃🏻‍♂️ 오늘 주말인데 어디 갈지 고민하시는 분들, 삽교호에 다녀오시는 건 어떨까요?😛.....Photo by a6400 with sony18105G F4#충남 #당진 #삽교호 #삽교호놀이동산 #놀이동산",2021-06-12,0,삽교호놀이동산,"['#충남', '#당진', '#삽교호', '#삽교호놀이동산', '#놀이동산']"
584,"📌당진에 있는 모네의 정원 한국ver.📍아그로랜드 태신목장📍입장료 성인기준 14,000원포스팅하기에 앞서,, 팔로워 천명,,, 시롸,,,,?🤭 제가 뭐라고 팔로우를 이렇게 많이 해주시나요 ㅠㅠㅠㅠㅠ 팔로워 천명 이벤트 열어야될 판🥺 여기는 정말 모두에게 꼭꼭 추천하고 싶은곳!! 여행 다니면서 아 여기는 사진이랑 많이 다르네 혹은 되게 넓을줄 알았는데 그 스팟이 다네 하면서 아쉬웠던 곳이 많았는데 여긴 정말 찐이에요!! 안예쁜 곳이 없었던,, 수레국화 밭도 너무 예쁘고 그냥 다예뻐ㅠㅠㅠㅠ",2021-06-12,0,Dangjin,[]
585,"햄치즈 크로와상 저두 먹고싶어요 .,.,아메리카노와 함께 먹으면 행복한 하루가 되겠죠 👍",2021-06-12,0,,[]
586,💕키위&망고스무디💕행복한 하루 보내세요😍#달콤#시원해요#남당항맛집 #남당리카페 #남당항커피#골드커피 #주말일상#휴식#힐링#힐링여행#일상스타그램#소통스타그램 #맛스타그램 #맛집추천 #충남여행 #바다낚시 #캠핑여행 #차박캠핑 #선팔#맞팔#소통해요,2021-06-12,0,,"['#달콤', '#시원해요', '#남당항맛집', '#남당리카페', '#남당항커피', '#골드커피', '#주말일상', '#휴식', '#힐링', '#힐링여행', '#일상스타그램', '#소통스타그램', '#맛스타그램', '#맛집추천', '#충남여행', '#바다낚시', '#캠핑여행', '#차박캠핑', '#선팔', '#맞팔', '#소통해요']"
587,"〰️__디저트, 원두 가득 채워 정상오픈 했어요.오늘도 하리에서 즐거운 시간 보내시길✨#open 🥤..__ #카페드하리#드하리#궁리포구#홍성카페 #카페투어 #남당항카페 #서산카페 #홍성ic카페 #속동전망대#daily #ootd #안면도 #여행에미치다 #태안 #천북굴단지 #내포카페 #충남여행 #충남카페 #노을전망대#청산수목원 #천리포수목원 #안면도여행 #충남가볼만한곳 #신두리해안사구 #간월도 #태안여행 #안면도쥬라기박물관 #캠핑",2021-06-12,0,카페드하리,"['#open', '#카페드하리', '#드하리', '#궁리포구', '#홍성카페', '#카페투어', '#남당항카페', '#서산카페', '#홍성ic카페', '#속동전망대', '#daily', '#ootd', '#안면도', '#여행에미치다', '#태안', '#천북굴단지', '#내포카페', '#충남여행', '#충남카페', '#노을전망대', '#청산수목원', '#천리포수목원', '#안면도여행', '#충남가볼만한곳', '#신두리해안사구', '#간월도', '#태안여행', '#안면도쥬라기박물관', '#캠핑']"
588,오늘 무척이나 더운날씨네요✨카페에 맛있고 시원한음료도 준비해 둘게요오셔서 더위도 피하고 맛있는 음료도 즐겨주세요 ♡,2021-06-12,0,충남 공주시,[]
589,6/12 카페공감 오픈했습니다.상상도 못한 날씨☀️ ㄴㅇㄱ,2021-06-12,0,카페공감,[]
590,#갈산재 #충청남도서산 #충남서산민박 #민박집 #한옥민박 #충남한옥민박 #갈산재민박 #한옥민박집갈산재 #충남서산한옥체험민박집 #한옥집 #충남여행 #국내여행 #국내민박 #갈만한민박,2021-06-12,0,,"['#갈산재', '#충청남도서산', '#충남서산민박', '#민박집', '#한옥민박', '#충남한옥민박', '#갈산재민박', '#한옥민박집갈산재', '#충남서산한옥체험민박집', '#한옥집', '#충남여행', '#국내여행', '#국내민박', '#갈만한민박']"
591,"신준호카페 Part.33 📸이번주도 손님들 덕분에 큰 힘을 내어봅니다😁손님분들도 항상 좋은 일 가득하시길 바래요^^.젊은 부부가 집지어서 운영하는 개인카페☕2층을 카페로 오해하시는 분 들 많으실거에요~죄송스럽게도 2층은 저희 부부가 거주하는주거공간이랍니다!!제 개인의 역량에 최선을 다 한 선택인 만큼이해 부탁드릴게요!!돈 많이 벌어서 2층도 카페 할 수 있는그 날 까지 도와주세요✌.왜목마을, 장고항 들리신다면 추억 한 장!꼭 남기시고 맛좋은 커피 드시러 오세요🙇‍♂️.📸---> 긍정적인 시선으로 카페 바라보기😄🏖---> 신준호카페 '당토리니'💑---> 부부가 운영하는 카페⏰---> 매주 화요일은 17:00 마감!!사장님이 피땀흘려 건축, 인테리어직접한 개인카페 당토리니 🕌이쁘게 봐주세요🙇‍♂️..#당진 #왜목마을 #장고항 #카페 #신준호카페 🍵#당진카페 #왜목마을카페 #서해안 #일상 #바다뷰 🏖#당진맛집 #개인카페 #당진맘 #coffee #dessert#아미미술관 #nikon #canon #selca #촬영문의 📸#당진여행 #삽교 #삽교호 #서산카페 #석문방조제#인생샷 #맛집 #충남여행 온다면 #당토리니 🕌",2021-06-12,0,신준호카페-당진의 산토리니 '당토리니',"['#당진', '#왜목마을', '#장고항', '#카페', '#신준호카페', '#당진카페', '#왜목마을카페', '#서해안', '#일상', '#바다뷰', '#당진맛집', '#개인카페', '#당진맘', '#coffee', '#dessert', '#아미미술관', '#nikon', '#canon', '#selca', '#촬영문의', '#당진여행', '#삽교', '#삽교호', '#서산카페', '#석문방조제', '#인생샷', '#맛집', '#충남여행', '#당토리니']"
592,🥩낼 백신접종이 예약되어 있어요. 삼겹살을 먹으면 부작용이 좀 완화된다고 하여 삼겹살을 먹고 침대에 드러누워있네요.원래 독감접종도 매년 맞았는데아무증상 없었거덩요그런데코로나 백신들은 부작용이 쎄다고 하여 걱정반 두근반 입니다.모두가 마스크를 벗는 그날까지꼭 살아남아요ㅡ우리...#믿거나말거나삼겹살#코로나백신...,2021-06-11,0,,"['#믿거나말거나삼겹살', '#코로나백신...']"
593,주말에 다녀온 오천항 맛은 쏘쏘한 관자버터구이 먹고 산책모든것은 배부른 식후에 이루어진다😆.........#오천항 #키조개 #관자 #관자버터구이 #충남보령 #충청남도 #보령 #주말 #일상 #데일리픽 #자매 #충남여행 #충남나들이 #아이와함께가볼만한곳 #보령여행 #보령나들이 #육아소통 #식도락 #인스타키즈,2019-04-25,0,보령시,"['#오천항', '#키조개', '#관자', '#관자버터구이', '#충남보령', '#충청남도', '#보령', '#주말', '#일상', '#데일리픽', '#자매', '#충남여행', '#충남나들이', '#아이와함께가볼만한곳', '#보령여행', '#보령나들이', '#육아소통', '#식도락', '#인스타키즈']"
594,속닥속닥💏#당진카페#당진핫플#서해대교뷰#당진여행#충남여행#카페#로드1950#루프탑카페#오션뷰카페#신혼부부#신혼부부일상#신혼부부그램,2021-06-12,0,,"['#당진카페', '#당진핫플', '#서해대교뷰', '#당진여행', '#충남여행', '#카페', '#로드1950', '#루프탑카페', '#오션뷰카페', '#신혼부부', '#신혼부부일상', '#신혼부부그램']"
595,왕산딸기올라간 과일와플토요일  오픈완료..,2021-06-12,0,당진시청,[]
596,산책하기 아주좋아 •◡•..........#홍성산책 #저녁산책길 #홍성천 #충남여행 #사진계정 #사진소통 #색감보정 #초보사진가 #사진기록 #사진첩 #서산근교 #천안근교나들이,2021-06-12,0,Hongseong,"['#홍성산책', '#저녁산책길', '#홍성천', '#충남여행', '#사진계정', '#사진소통', '#색감보정', '#초보사진가', '#사진기록', '#사진첩', '#서산근교', '#천안근교나들이']"
597,"우리동네 바닷가 🌊 어제 퇴근하구 일몰보러 다녀옴!배터리없는 카메라 들고 찍는척하는 나란아이 😁📍보령, 대천해수욕장사진은언제나 @young__h0 ❤️",2021-06-12,0,,[]
598,모닝☀️#가족여행#롯데부여리조트#충남여행#부여,2021-06-12,0,롯데부여리조트,"['#가족여행', '#롯데부여리조트', '#충남여행', '#부여']"
