,content,data,like,place,tags
512,⠀굽이굽이 물길을 따라황홀하게 펼쳐지는 청벽산 금강뷰👀⠀#공주스타그램 당선작📸@suheezzz 님..#공주 #금강 #청벽산 #등산 #청벽일몰 #청벽뷰 #일몰맛집 #노을맛집 #여행스타그램 #공주가볼만한곳 #공주데이트 #충남여행 #공주여행 #사진스타그램,2021-06-10,0,,"['#공주스타그램', '#공주', '#금강', '#청벽산', '#등산', '#청벽일몰', '#청벽뷰', '#일몰맛집', '#노을맛집', '#여행스타그램', '#공주가볼만한곳', '#공주데이트', '#충남여행', '#공주여행', '#사진스타그램']"
513,일 때문에 갔다가 반하고 온 인생 카페,2021-06-10,0,갱스커피,[]
514,양떼 구름과 님과함께,2021-06-10,0,님과함께 펜션,[]
515,"#공주카페윈썸 빙수를 대신 할 윈썸의 신메뉴 !윈_썸머파르페💛 바닐라아이스크림,블루베리잼,플레인요거트,시리얼,초코시럽,막대과자,초코과자,초콜렛재료가 아낌없이 들어 간 윈썸파르페💛💚 넘 맛있어요❤️💙💗윈썸으로 어서오세요!!@cafe_winsome_",2021-06-10,0,윈썸winsome,['#공주카페윈썸']
516,논산 선샤인랜드논산은 육군훈련소만 있는게 아니라 드라마 '미스터 선샤인'의 촬영지인 선샤인랜드가 있습니다.1950년대의 모습을 재현한 세트장을 구경 할 수 있습니다.개화기 의상을 대여할 수도 있어서 입고 다니시는 분들도 많으셨습니다.생각보다 사람들이 많지 않아서 돌아다니기도 좋았습니다.(더운거빼고)세트장 내부에 혜강 작가님(@hyyekang) 개인전도 있으니 한 번 씩 들러보시는 것도 추천드립니다.(처음엔 셋 다 더워서 들어가봤는데 그림에 빠져서 못 헤어나온 그 곳)그 옆으로는 서바이벌 체험장도 있고 1950스튜디오도 있습니다. 잘 모르셔서 선샤인랜드만 보고 가시는데 1950스튜디오로 가시면 또 다른 느낌을 만나보실 수 있습니다.예아 종강했으니 유튜브 제작해야징주소 : 충남 논산시 연무읍 봉황로 102입장료 : 성인 8천원 청소년 5천원 소인 3천원* 결제를 내가 안 해서 가격 확인 중+ 맞다 내가 결제함#캐논이미지스토밍#5dmark4#논산#선샤인랜드#미스터선샤인#선샤인스튜디오#1950스튜디오#충남여행#논산여행#대한민국구석구석#여행에미치다 @canonkorea@seoul.southkorea@travelholic_insta@travelgram_korea@10mag@trazy_korea@korealandscape@kto9suk9suk@korean_adventure@visitseoul_official@ig.korea,2021-06-10,0,선샤인 랜드,"['#캐논이미지스토밍', '#5dmark4', '#논산', '#선샤인랜드', '#미스터선샤인', '#선샤인스튜디오', '#1950스튜디오', '#충남여행', '#논산여행', '#대한민국구석구석', '#여행에미치다']"
517,#보원사지석조ㆍㆍ보물 제102호고려 초기에 제작된 것으로 추정되는 석조는 물을 담기 위한 용도로 사용하였대요.사각형의 화강암을 파내서 만들었고 지금까지 발견된 석조로는 가장 규모가 크다고 합니다👍스탬프투어 앱을 활용하면 스마트관광해설사의 해설을 들으면서 관광할 수 있구요!인증구역을 여행하면서 스탬프를 모으면 단계별로 선물신청해서 받을 수 있답니다😍,2021-06-10,0,,['#보원사지석조ㆍㆍ보물']
518,#역사체험ㆍㆍ백제 양식과 신라 양식을 계승하여 고려시대에 만든것으로 추정하는 웅장한 오층석탑! 보물 제104호라고 합니다.아들 녀석이 우리 문화재를 잘 보존해야겠다는 느낌을 받았다고 하네요😃차들도 많이 안다녀서 조용해서 좋은곳!,2021-06-10,0,,['#역사체험ㆍㆍ백제']
519,여름…어떻게 버티죠??🌀ㅡ ㅁ ㅡ 🌀이렇게 더운 날은 아아 한잔 ~다들 미리 더위 조심 하세요 😵‍💫#아아는필수 #하지만 #난못먹음 #친구꺼,2021-06-10,0,,"['#아아는필수', '#하지만', '#난못먹음', '#친구꺼']"
520,<KTX매거진> 로컬 크리에이터가 떠난 여행요즘 날씨에 가족단위로 가기좋은충남 내포신도시 #홍예공원 🌿엄청 넓어서 거리두며 힐링하기 딱🤍📍홍예공원✔️충남 홍성군 홍북읍 신경리 886@1ts_weekend#KTX매거진 #KTXMAGAZINE #충남여행 #충남핫플 #충남핫플레이스 #충남홍성 #홍성여행 #내포여행,2021-06-10,0,,"['#홍예공원', '#KTX매거진', '#KTXMAGAZINE', '#충남여행', '#충남핫플', '#충남핫플레이스', '#충남홍성', '#홍성여행', '#내포여행']"
521,#서산보원사지ㆍㆍ통일신라 후기에서 고려 전기 사이에 창건한걸로 추정되는 보원사! 약 10만 제곱미터에 이르는 너른 터에 보물급 문화재들이 곳곳에 있어서 아이들과 역사체험하러 가기 좋은 곳😃용현계곡 안쪽으로 쭉 들어오면 보원사지가 나오는데 주차장도넓고드넓은 잔디밭을 걸으니 초록초록 저절로 힐링이 되네요💗아이들도 신나게 뛰어놀다 왔어요 ㅎㅎㅎ,2021-06-10,0,,['#서산보원사지ㆍㆍ통일신라']
522,공간에 있는것 자체만으로 힐링되던..🌿,2021-06-10,0,Daejeon,[]
523,"to Drink with, @ʙᴇʙᴇʀ ᴀ ᴍᴏʀʀᴏ '마심'이 있는 공간 #베베르아모로 목요일도 활짝 열려있어요✨저희 카페만의 블랜딩 원두를 사용한 카페라떼 보여드려요!풍미 깊은 카페라떼와 함께 피넛버터 스모어쿠키 어떠세요??#캐러멜피넛버터스모어쿠키 는 무방부제 무색소 무향료로 정직하게 만들었답니다! 직접 굽는 #애니멀시나몬쿠키 까지 아주 찰떡궁합😆✌🏻오늘도 편히 들러주세요! #포장 #배달 까지 준비완료예요😉",2021-06-10,0,,"['#베베르아모로', '#캐러멜피넛버터스모어쿠키', '#애니멀시나몬쿠키', '#포장', '#배달']"
524,ᴅᴀɪʟʏ 🍃사진첩 뒤적이다 찾아낸 2020년 5월의 청보리밭다시 찾아갔을땐 여기 옥수수밭이 되어있겠지? 기대된다...#카페피어라 #청보리밭 #풍경#옆동네 #마실 #핫플카페 #카페투어 #충남여행,2021-06-10,0,카페피어라,"['#카페피어라', '#청보리밭', '#풍경', '#옆동네', '#마실', '#핫플카페', '#카페투어', '#충남여행']"
525,유유당은 하루도 빠짐없이 에스프레소 맛 체크 중( ¨̮ ) 통과할 때까지 계속 합니당,2021-06-10,0,카페 유유당,[]
526,"다들 수국수국 하길래 나도 수국수국😏💐이제 막 수국이 수국수국 피는데, 태안 #팜카밀레허브농원 에서는 어린왕자 건물 배경이라 더욱 이국적이고 동화 속 느낌☺️🌺*작년 사진입니다.💵입장료(성수기) : 성인 8천원, 어린이 5천원🐶반려견 입장료 : 소형견 3천원, 대형견 5천원⏰운영시간(하절기) : 09:00-18:00",2021-06-10,0,팜카밀레 허브농원,['#팜카밀레허브농원']
527,⠀자생지와 독특한 냄새 때문에 붙여진 이름 '노루오줌'⠀독특한 이름과는 달리 형형색색 아름다운 모습과뿌리부터 잎까지 모든 부분이 약재로 쓰이는 고마운 식물입니다.⠀초여름까지 베어트리파크를 화려하게 장식해주는 우리나라 야생화 '노루오줌'을 만나보세요.,2021-06-10,0,베어트리파크 - BeartreePark,[]
528,돈까스와 판모밀 조합은 꿀🎶판모밀계절이 돌아와짜나🥢👉🏻백소정 당진점,2021-06-10,0,Dangjin,[]
529,그저 넋놓고 바라보다👀....#여행#사진#좋아요#좋반#감성사진#웅도#일상#소통#서산#서산가볼만한곳#이쁘다#충남여행#굿#행복#휴가#인증샷#인스타그램#셀스타그램#셀피#view#photo#likesforlike#loveislove#happy#in#korea#koreatrip#trip#tour#goodday,2021-06-10,0,웅도,"['#여행', '#사진', '#좋아요', '#좋반', '#감성사진', '#웅도', '#일상', '#소통', '#서산', '#서산가볼만한곳', '#이쁘다', '#충남여행', '#굿', '#행복', '#휴가', '#인증샷', '#인스타그램', '#셀스타그램', '#셀피', '#view', '#photo', '#likesforlike', '#loveislove', '#happy', '#in', '#korea', '#koreatrip', '#trip', '#tour', '#goodday']"
530,오늘 쇼룸은1-7시 까지열려있어요ෆ ..구매 및 문의는인스타그램 DM 또는카카오채널 릴리아를이용해주세요✨,2021-06-10,0,,[]
531,2021.5.29충남 홍성 서부면에서Photo by iPhone XS...#아이폰사진#아이폰xs#사진#사진스타그램#풍경#충남#충남여행#홍성#여행에미치다#출사#shotoniphone#iphoneography#iphonephoto#landscape#landscape_lovers#scenery#travelgram#traveling#travelblogger,2021-06-10,0,,"['#아이폰사진', '#아이폰xs', '#사진', '#사진스타그램', '#풍경', '#충남', '#충남여행', '#홍성', '#여행에미치다', '#출사', '#shotoniphone', '#iphoneography', '#iphonephoto', '#landscape', '#landscape_lovers', '#scenery', '#travelgram', '#traveling', '#travelblogger']"
532,"CAFE OE7 (오이칠).갈릭버터스콘🧄 .OE7 (오이칠) 스콘 라인업😋🥚플레인스콘🍪초코칩스콘🍋레몬스콘🥮로투스스콘🧄마늘버터스콘🌿민트초코스콘🌱녹차초코스콘🍩오레오스콘🍫더블초코스콘선물포장, 예약, 스마트스토어 주문 가능하십니다💛",2021-06-10,0,Dangjin,[]
533,구름비누 감사 답례품 💙믿고 맡겨주신만큼 정성껏 예쁘게 :-),2021-06-10,0,공주대학교 Kongju National University,[]
534,"6/6 (일) 현충일, 다원갤러리와 인트로는 오전 11시부터 오후 8시까지 열려있습니다.⬇️다원갤러리 전시안내⬇️강혜인 개인전 '흐름 그리고 멈춤'2021. 5. 30 (일) - 6. 30 (수)다원갤러리 제1전시실 (당진시 서부로165 2F)* 월-금 : 10:00 - 21:00 * 토-일 : 11:00 - 20:00✖️갤러리 방문 시 마스크를 꼭 착용하시고 갤러리에 비치된 손소독제를 사용하시길 바랍니다. 발열과 기침이 심하신 분들은 방문을 자제해주시기 바랍니다.✔️갤러리 대관문의 041.355.2310✔️카페 대관문의 : 041.356.2310 , 📩DM ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#art#cafe#interiordesign#artwork#당진북카페#당진전시회#전시#당진미술관#미술#당진#예술#카페#당진맛집#그림스타그램#당진조용한카페#카페#전시회#당진카페#미술관#갤러리#갤러리카페#당진갤러리#당진여행#충남갤러리#당진갤러리카페#카페스타그램#카페인트로#다원갤러리#당진맘#충남여행",2021-06-05,0,Dangjin,"['#art', '#cafe', '#interiordesign', '#artwork', '#당진북카페', '#당진전시회', '#전시', '#당진미술관', '#미술', '#당진', '#예술', '#카페', '#당진맛집', '#그림스타그램', '#당진조용한카페', '#카페', '#전시회', '#당진카페', '#미술관', '#갤러리', '#갤러리카페', '#당진갤러리', '#당진여행', '#충남갤러리', '#당진갤러리카페', '#카페스타그램', '#카페인트로', '#다원갤러리', '#당진맘', '#충남여행']"
535,"오늘 6/5(토) 다원갤러리와 인트로는 오후 9시까지 열려있습니다. ⬇️다원갤러리 전시안내⬇️강혜인 개인전 '흐름 그리고 멈춤'2021. 5. 30 (일) - 6. 30 (수)다원갤러리 제1전시실 (당진시 서부로165 2F)* 월-금 : 10:00 - 21:00 * 토-일 : 11:00 - 20:00✖️갤러리 방문 시 마스크를 꼭 착용하시고 갤러리에 비치된 손소독제를 사용하시길 바랍니다. 발열과 기침이 심하신 분들은 방문을 자제해주시기 바랍니다.✔️갤러리 대관문의 041.355.2310✔️카페 대관문의 : 041.356.2310 , 📩DM ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀#art#cafe#interiordesign#artwork#당진북카페#당진전시회#전시#당진미술관#미술#당진#예술#카페#당진맛집#그림스타그램#당진조용한카페#카페#전시회#당진카페#미술관#갤러리#갤러리카페#당진갤러리#당진여행#충남갤러리#당진갤러리카페#카페스타그램#카페인트로#다원갤러리#당진맘#충남여행",2021-06-05,0,Dangjin,"['#art', '#cafe', '#interiordesign', '#artwork', '#당진북카페', '#당진전시회', '#전시', '#당진미술관', '#미술', '#당진', '#예술', '#카페', '#당진맛집', '#그림스타그램', '#당진조용한카페', '#카페', '#전시회', '#당진카페', '#미술관', '#갤러리', '#갤러리카페', '#당진갤러리', '#당진여행', '#충남갤러리', '#당진갤러리카페', '#카페스타그램', '#카페인트로', '#다원갤러리', '#당진맘', '#충남여행']"
536,안녕하세요~온센 서산점입니다~🍤오늘 저녁부터 비소식이 있네요~🌧나오실때 우산☂️ 꼭~챙기시고~비오는 날은 텐동 한그릇 ~뜨끈한 장국과 함께 잘튀겨진 텐동 드시러 오세요~❤️🙌11:30 오픈했습니다~🙇🏻‍♀️🙇🏻,2021-06-10,0,서산중앙호수공원,[]
537,"6/10 카페공감 오픈했습니다.저녁부터 장마가 온다는 말을 들었는데, 벌써 바람이 부네요🥲비온 뒤 더 맑아지기를 기대하며 목요팅!(•̀ᴗ•́)و ̑̑",2021-06-10,0,카페공감,[]
538,#충남여행#백제문화체험박물관,2021-06-10,0,,"['#충남여행', '#백제문화체험박물관']"
539,"쌀레몬케이크 준비 되어 있어요 🍋10구는 요로콤 원형 케이스로 나가용 ! 한 곳에 모여 있으니 먹음직스러워보여요 ,,🤤맛도 새콤달콤하니 너무 맛나요 💛#오늘은쌀레몬케이크나오는날",2021-06-10,0,,['#오늘은쌀레몬케이크나오는날']
540,오늘도 슬로우스테어 오픈✨저희는 드립으로 커피를 내려드려요~ 향과 맛이 좋답니다 ♡ 다른 음료들도 준비해놨어요~ 오셔서 맛있는 음료와 함께 쉬다가세요 ♡,2021-06-10,0,충남 공주시,[]
541,💕제67회 백제문화제💕⠀2021. 9. 25.(토) ~ 10. 3.(일)(9일간)공주시 부여군 개최⠀⠀온 오프라인이 결합한 하이브리드형 축제인제67회 백제문화제로 여러분을 초대합니다💌⠀⠀#백제문화제 #백제 #백제역사 #백제문화 #공주 #공주여행 #공주축제 #부여 #부여여행 #부여축제 #충남여행 #충남가볼만한곳 #충남축제 #가을축제 #baekje #금강신관공원 #구드래 ⠀⠀,2021-06-10,0,,"['#백제문화제', '#백제', '#백제역사', '#백제문화', '#공주', '#공주여행', '#공주축제', '#부여', '#부여여행', '#부여축제', '#충남여행', '#충남가볼만한곳', '#충남축제', '#가을축제', '#baekje', '#금강신관공원', '#구드래']"
542,"🌲진정한 치유의 숲으로거듭나고있는수수네 숲이다.몇 해 전 한 심리학 교수님과의인연으로, 작년부터수수네 숲이 치유의 장으로서의역할을 다 하고 있다.우리는 수수네 숲에서 나는건강한 먹거리들을 통해식치(食治)를 지향하고,교수님께선 숲이라는 공간을활용하여 궁극의 심리치료를지향하고 계신다.교수님과 담화를 나누다해주신 재미있는(?)이야기가 있는데,사람의 인품은천품-성격-꼬라지크게 3단계로 나뉘고,각 단계어서 다시 3단계로 나뉘어총 9개의 인품이 있는데,천품단계에서 가장 윗 단계가어떠한 자극에서도초연해지는 소위 '해탈'의 경지에 이르는 것이라 하셨고,2단계인 성격은 어느 정도컨트롤은 가능하지만, 아직자극에 휘둘리는 단계,3단계인 꼬라지는사소한 자극에도일희일비하는가장 수준이 낮은 인품이라고하셨다.나는 아마도꼬라지와 성격을왔다갔다 하지 않을까 한다.물론 성별과 나이, 직업,생활 환경을 막론한 누구나수련을 통하여 꼬라지 단계에서천품으로 환골탈태할 수 있다고하셨다. 나는 그 말씀에크게 위안을 받았고,실제로 교수님이 운영하시는프로그램에 참가하여그 수련법을 전수 받을 예정이다.교수님의 치유방식은상담을 하지 않는 방식이기에당신 앞에서 구구절절살아온 이야기를 하며눈물을 소모할 필요가 없다.대신, 그것을스스로 치유할 수 있는다양한 방법을 알려주신다.그게 춤이 될 수도 있고,놀이가 될 수가 있다.나는 ""상담이 없는 심리치료""라는 게본능적으로 와 닿았다.2년간 공황장애를 앓으며상담도 수 없이 받아왔으나,나의 경우, 그것이 근본적인마음의 병의 뿌리를 뽑을 수는없었던 것 같다.그러다 숲에 들어오게 되었고,어느새 나를 괴롭히던여러 증상들과 멀어지면서나는 몸소 숲의 치유력을체감하였고, 교수님은연구를 통해 지금 이 순간에도그것을 증명하고 계신 것이다.다음 달에도 교수님은수수네 숲에서치유프로그램을 진행하실 예정이다.7월 말이면 장마철이지만개의치않으시다고 하셨다.숲은비가 와도 숲이고,눈이 와도 숲이니까 말이다.#수수네숲#치유의숲",2021-06-10,0,Gongju,"['#수수네숲', '#치유의숲']"
543,당진가서 바다보기 🌊(feat.필름카메라),2021-06-10,0,Dangjin,[]
544,#충남수국  명소 2 오늘은 #아미미술관 의외로 충남에 소소한 #수국 #사진찍기좋은곳 많아요다른 수국명소는 #킴보추천여행지  참고하세요🚗 충남 당진시 순성면 남부로 753-4🎫 6000원 (성인기준)✔️봄에는 벚꽃 겹벚꽃으로 유명한곳이 여름이는 수국으로 ✔️ 2020년 7월 6일  촬영본✔️미술관 실내 입장시 마스크 착용은 필수✔️주말은 혼잡하니 주중추천✔️#추천여행지 #아그로랜드 #삼선산수목원 #삽교호놀이동산 ✔️#추천카페 #피어라카페With @moimoi_hj#당진여행 #hydrangea #수국명소 #충남여행 #충청남도 #인생사진,2021-06-10,0,아미 미술관,"['#충남수국', '#아미미술관', '#수국', '#사진찍기좋은곳', '#킴보추천여행지', '#추천여행지', '#아그로랜드', '#삼선산수목원', '#삽교호놀이동산', '#추천카페', '#피어라카페With', '#당진여행', '#hydrangea', '#수국명소', '#충남여행', '#충청남도', '#인생사진']"
545,"#서천여행 #서천가볼만한곳 #충남여행 #충남가볼만한곳 #서천한산모시문화제 #SEOCHEON #舒川 #TRIP #旅游 #ksojune#충청남도 #서천 #한산모시문화제 #온라인한산모시문화제 #온택트축제 #온라인축제 #서천저산팔읍길쌈놀이 #저산팔읍길쌈놀이 #한산모시관유네스코 인류무형문화유산에 선정된 한산모시짜기제31회 한산 모시문화제는 온라인 축제로 진행6월 11일부터 13일까지신진디자이너 경진대회, 한산모시옷 디지털 패션쇼, 친환경 축제 선포식, 실시간 서천장터, 저산팔읍길쌈놀이, 청소년 디지털과 모시를 잇다어서와 모시학교는 처음이지, 한산모시 VR전시, 모시영상 주민기자단, 한산모시아트프로젝트, 천연섬유 미래포털, 서천씬 보부상모시의 기억 서천의 기록, 한산모시관 상설체험, 한산모시마을만들기, 모싯논 포토존, 학생문화해설대회 등 다양한 프로그램https://hansanmosi.kr",2021-06-10,0,,"['#서천여행', '#서천가볼만한곳', '#충남여행', '#충남가볼만한곳', '#서천한산모시문화제', '#SEOCHEON', '#舒川', '#TRIP', '#旅游', '#ksojune', '#충청남도', '#서천', '#한산모시문화제', '#온라인한산모시문화제', '#온택트축제', '#온라인축제', '#서천저산팔읍길쌈놀이', '#저산팔읍길쌈놀이', '#한산모시관유네스코']"
546,"-금산 기러기공원 차박 사진보니까 또 비 오는 날 차박 가고 싶어졌어요🤣우중 차박이 주는 매력이란..-노지차박 시 참고하기🌷-1. 야외에서는 버너 바람막이 필수!2. 우중 차박엔 파라솔보다는 타프 추천:)3. 비 소식이 있다면 우산보단 우비☔️4. 클린 차박을 위해 분리수거 쓰레기통 필수🌿5. 화장지, 핸드워시 꼭 챙기기!6. 조명은 최대한 많이 챙기기!7. 그리들 라면엔 국자 필수ㅋㅋㅋ😉-금산 차박 영상은 아래 링크에서더 자세하게 보실 수 있어요:)https://youtu.be/oyRbVulBPgc",2021-06-10,0,Geumsan,[]
547,폴폴 오픈완료썸머라떼와 앙버터토스트요거  쓰고있는데 앙버터토스트 주문들어옴🤣..#당진팥빙수#당진여행#충남#충남여행#당진맛집#아산카페#온양카페#천안카페#카페데이트#야외#아그로랜드#신리성지#아미미술관#당진맘#파우치음료#레인보우팔레트#과일와플#아이스크림와플#아메리스트..,2021-06-10,0,Coffee폴폴,"['#당진팥빙수', '#당진여행', '#충남', '#충남여행', '#당진맛집', '#아산카페', '#온양카페', '#천안카페', '#카페데이트', '#야외', '#아그로랜드', '#신리성지', '#아미미술관', '#당진맘', '#파우치음료', '#레인보우팔레트', '#과일와플', '#아이스크림와플', '#아메리스트..']"
548,⠀⠀6월 10일 목요일 열어요 .열한시 반 이후 매장으로 전화주시면당일 디저트 예약 빼드릴게요 . 🍮⠀⠀[ 보틀케이크류 ] - 늘 인기.᯽ 딸기티라미수보틀(품절🚫)᯽ 후르츠믹스순우유보틀(품절🚫)᯽ 인절미티라미수보틀⠀[ 디저트류 ] - 부부 추천.᯽ 오레오치즈케이크᯽ 딸기몽땅크렘브륄레⠀[ 구움과자류 ]᯽ 레몬파운드᯽ 진저맨초코쿠키᯽ 브라우니쿠키᯽ 머랭쿠키보틀 - 채워놨어요⠀⠀#여기서행복할것⠀,2021-06-10,0,"여기서, 행복할 것",['#여기서행복할것⠀']
549,⠀⠀⠀⠀⠀⠀⠀ 우리가 만난 날들이 소재가 되어 그 날의 감정과 분위기를 기록해서 이야기가 완성된다. 소재가 된 우리가 만난 날들을 소재스럽게 기록해야지! #사랑하는소재 #소현재현_소재,2021-06-09,0,공주시 의당면,"['#사랑하는소재', '#소현재현_소재']"
550,   peace🌱,2021-06-09,0,"Seosan, Korea",[]
551,"1118호, 공간이유에는 아직 보여드리지 못한 디테일도 많고, 계속 섬세하게 부족한 면들을 보강 중입니다💡💌디엠으로 관심가져주시는 분들이 부쩍 늘어서 고마운 요즘입니다 ! 자세한 문의는 카카오톡채널 ‘공간이유’로 연락주시면 최대한 빠르게, 친절히 답변드릴게요. 감사합니다.☺️목요팅!",2021-06-09,0,"Cheonan, Korea",[]
552,.간만에 #선샤인스튜디오땀 한바가지 흘린듯#논산#드라마세트장#개화기의상#신여성#홍유리#백신맞은자#인물사진#논산가볼만한곳#충남여행#캐논이미지스토밍,2021-06-09,0,선샤인스튜디오,"['#선샤인스튜디오땀', '#논산', '#드라마세트장', '#개화기의상', '#신여성', '#홍유리', '#백신맞은자', '#인물사진', '#논산가볼만한곳', '#충남여행', '#캐논이미지스토밍']"
553,많이 행복해보이는 내모습다행이다.MD 본인Happy life. I feel relievedMD me#연미산자연미술공원 #충남여행코스 #충남여행 #일반인모델 #공주가볼만한곳 #색감맛집 #알록달록 #색감보정 #인물출사 #충남논산 #벨비아 #컨셉사진 #대전근교 #공주여행 #modelpic #conceptphotography #greengreengreen #conceptphoto #nonsan #colorful #vivid #velvia #chungnam,2021-06-09,0,연미산자연미술공원,"['#연미산자연미술공원', '#충남여행코스', '#충남여행', '#일반인모델', '#공주가볼만한곳', '#색감맛집', '#알록달록', '#색감보정', '#인물출사', '#충남논산', '#벨비아', '#컨셉사진', '#대전근교', '#공주여행', '#modelpic', '#conceptphotography', '#greengreengreen', '#conceptphoto', '#nonsan', '#colorful', '#vivid', '#velvia', '#chungnam']"
554,"그림같이 너무 예뻤다.#여기미쳤어요 #장항송림산림욕장..친정아빠가 병원다녀 오신 후엔항상 드시고 싶으신 음식이 많으신데,이번엔 꽃게가 생각이 나셨는지,서천에 홍원항?을 가자고 해서아침을 먹고 출발했다.항에 도착해 바다와 갈매기 좀 보다가아무 횟집 들어가 밥을 먹고국립생태원을 가볼까 했지만날씨가 더워도 너~~~~~무 더워서급 장소를 변경했는데,너~~~~~무 좋았다.수많은 소나무와 이름모를 파릇한 풀?이 조화로웠고, 반짝반짝 햇살이 비출때면마치 그림인가 싶게 너~~~무 예쁜 숲이였다.돌아가는 길에 안내문을 보니그 이름모를 파릇한 풀은여름에 맥문동꽃이 핀다고 한다.보랏빛 맥문동꽃과 소나무,그리고 멀리서 반짝이는 바다까지,여름에도 더 이쁘겠는데, 덥겠지...... #전업맘1일차 D+923#집정리는아몰랑#일단놀자..",2021-06-09,0,,"['#여기미쳤어요', '#장항송림산림욕장..친정아빠가', '#전업맘1일차', '#집정리는아몰랑', '#일단놀자..']"
555,#충남여행#공세리성당#기도#뚜버기 성당의 단아함과 엄숙함이#생각정리  됨,2021-06-09,0,,"['#충남여행', '#공세리성당', '#기도', '#뚜버기', '#생각정리']"
556,낯선곳으로의 뚜버기덜컹거리는 흙길을 걸어가다#충남여행 #공세1리#들판,2021-06-09,0,,"['#충남여행', '#공세1리', '#들판']"
557,0316호의 무드 :)#공간이유,2021-06-09,0,"Cheonan, Korea",['#공간이유']
558,황금보리에 둘러싸여 행복해💛......#수요일 #퇴근 #커플 #충남 #서산 #럽스타그램 #럽스타#충남여행 #여행사진 #데일리 #일상 #데일리룩 #태신목장 #여행에미치다 #여행스타그램 #여행지추천 #여행다녀왔습니다 #travel #ootd #selfie #직딩 #직장인 #follow #followforfollowback #셀카 #셀피 #좋아요 #좋반 #팔로우 #소통,2021-06-09,0,Seosan,"['#수요일', '#퇴근', '#커플', '#충남', '#서산', '#럽스타그램', '#럽스타', '#충남여행', '#여행사진', '#데일리', '#일상', '#데일리룩', '#태신목장', '#여행에미치다', '#여행스타그램', '#여행지추천', '#여행다녀왔습니다', '#travel', '#ootd', '#selfie', '#직딩', '#직장인', '#follow', '#followforfollowback', '#셀카', '#셀피', '#좋아요', '#좋반', '#팔로우', '#소통']"
559,#소통합시다#맞팔소통#선팔은맞팔#맞팔은댓글로#인스타데일리#맞팔댓#댓글소통#맞팔로우#일상스타그램#선팔하면맞팔#맞팔하자#일상소통#일상사진#맞팔해요우리#일상생활#맞팔선팔환영#맞팔스타그램#맞팔은댓#맞팔좋아요#선팔은곧맞팔#데일리그램#일상그램#맞팔그램#선팔맞팔#맞팔해요#맞팔해#맞팔#에어프라이어세제#충남여행,2021-06-09,0,,"['#소통합시다', '#맞팔소통', '#선팔은맞팔', '#맞팔은댓글로', '#인스타데일리', '#맞팔댓', '#댓글소통', '#맞팔로우', '#일상스타그램', '#선팔하면맞팔', '#맞팔하자', '#일상소통', '#일상사진', '#맞팔해요우리', '#일상생활', '#맞팔선팔환영', '#맞팔스타그램', '#맞팔은댓', '#맞팔좋아요', '#선팔은곧맞팔', '#데일리그램', '#일상그램', '#맞팔그램', '#선팔맞팔', '#맞팔해요', '#맞팔해', '#맞팔', '#에어프라이어세제', '#충남여행']"
560,#청양의봄_청춘 에서 청양의 맛을 전할 도시락&샌드위치🍱 매장을 준비했습니다아직 간판은 제작 중이지만!! 매장 내부는 모던한 느낌의 인테리어로 오픈 준비를 끝냈습니다🤗소규모의 회의나 소모임이 가능한 회의실도 마련이 되어있어 조만간 청양의 핫플이 될지도 모르겠어요😆우리 고장의 농산물로 건강하게 만든 도시락과 샌드위치!!! 많은 분들이 맛봤으면 좋겠습니다😚😚😚,2021-06-09,0,,['#청양의봄_청춘']
561,"#고곰이 x #국립세종수목원📝 도시속 자연과 문화가 어우러진 행복한 수목원📍장소#국립세종수목원- 세종 연기면 수목원로 136⚠️ 입장료 : 5,000원(성인기준)⚠️ 월요일 휴무",2021-06-09,0,,"['#고곰이', '#국립세종수목원📝', '#국립세종수목원-']"
562,"#고곰이 x #국립세종수목원📝 도시속 자연과 문화가 어우러진 행복한 수목원📍장소#국립세종수목원- 세종 연기면 수목원로 136⚠️ 입장료 : 5,000원(성인기준)⚠️ 월요일 휴무",2021-06-09,0,,"['#고곰이', '#국립세종수목원📝', '#국립세종수목원-']"
563,"#고곰이 x #국립세종수목원📝 도시속 자연과 문화가 어우러진 행복한 수목원📍장소#국립세종수목원- 세종 연기면 수목원로 136⚠️ 입장료 : 5,000원(성인기준)⚠️ 월요일 휴무",2021-06-09,0,,"['#고곰이', '#국립세종수목원📝', '#국립세종수목원-']"
564,밤바다❣,2021-06-05,0,대천해수욕장,[]
565,똑똑 들어가유,2021-06-05,0,아그로랜드 태신목장,[]
